date,station,天気概況,平均気温,平均風速,最多風向,降水量の合計
2025/4/3,水俣,0,11.2,2.2,北北東,0.0
2025/4/3,牛深,8,12.3,2.5,西北西,0
2025/4/30,八代,0,17.4,1.0,西南西,0.0
2025/4/30,本渡,0,16.8,1.5,西,0.0
2025/4/30,松島,0,16.2,1.5,南西,0.0
2025/4/30,水俣,0,17.1,1.6,北西,0.0
2025/4/30,牛深,8,18.4,2.3,東北東,0
2025/4/4,八代,0,10.7,1.2,東南東,0.0
2025/4/4,本渡,0,10.6,2.1,西,0.0
2025/4/4,松島,0,10.3,1.8,南西,0.0
2025/4/4,水俣,0,10.2,1.8,北西,0.0
2025/4/4,牛深,8,12.3,2.8,西北西,0
2025/4/5,八代,0,13.5,1.4,南南西,2.5
2025/4/5,本渡,0,12.7,2.3,南,2.5
2025/4/5,松島,0,13.2,2.3,南南西,1.5
2025/4/5,水俣,0,13.5,1.6,南南東,2.5
2025/4/5,牛深,8,14.9,2.7,東北東,6.5
2025/4/6,八代,0,13.9,1.8,西南西,0.5
2025/4/6,本渡,0,12.9,1.6,西,0.0
2025/4/6,松島,0,13.2,1.6,南西,0.0
2025/4/6,水俣,0,13.6,1.5,西,0.5
2025/4/6,牛深,8,14.6,2.8,西北西,0
2025/4/7,八代,0,13.0,1.1,西北西,0.0
2025/4/7,本渡,0,12.6,1.5,西北西,0.0
2025/4/7,松島,0,12.1,1.6,南西,0.0
2025/4/7,水俣,0,12.3,1.5,東,0.0
2025/4/7,牛深,8,14.1,2.3,西北西,0
2025/4/8,八代,0,15.9,1.9,南西,0.0
2025/4/8,本渡,0,14.9,2.5,西南西,0.0
2025/4/8,松島,0,15.2,2.2,南西,0.0
2025/4/8,水俣,0,15.0,1.9,西,0.0
2025/4/8,牛深,8,16.5,2.1,西南西,0
2025/4/9,八代,0,18.7,2.6,西南西,0.0
2025/4/9,本渡,0,18.0,2.3,南南西,0.0
2025/4/9,松島,0,17.2,2.5,南,0.0
2025/4/9,水俣,0,17.1,1.9,西,0.0
2025/4/9,牛深,8,18.6,2.5,西,0
2025/5/1,八代,0,19.4,2.5,南南東,10.5
2025/5/1,本渡,0,17.6,2.9,南,15.5
2025/5/1,松島,0,18.3,2.5,南南西,10.0
2025/5/1,水俣,0,18.9,2.2,南東,14.5
2025/5/1,牛深,8,18.7,3.3,東北東,12.5
2025/5/10,八代,0,19.6,2.3,南西,0.0
2025/5/10,本渡,0,18.7,2.7,南西,0.5
2025/5/10,松島,0,19.0,2.0,南南西,0.0
2025/5/10,水俣,0,19.1,2.1,西,0.5
2025/5/10,牛深,8,18.8,4.4,西,0.0
2025/5/11,八代,0,15.5,1.2,南南東,3.5
2025/5/11,本渡,0,15.1,1.5,西,2.0
2025/5/11,松島,0,15.3,1.5,南,3.0
2025/5/11,水俣,0,15.1,0.9,南,5.5
2025/5/11,牛深,8,16.1,1.7,西北西,5.0
2025/5/12,八代,0,17.6,1.2,西,1.0
2025/5/12,本渡,0,17.1,1.5,西,1.5
2025/5/12,松島,0,17.0,1.5,南西,2.0
2025/5/12,水俣,0,17.1,1.3,東南東,0.0
2025/5/12,牛深,8,18.1,3.0,西北西,0.0
2025/5/13,八代,0,18.4,1.1,西,0.0
2025/5/13,本渡,0,17.6,1.8,西南西,0.0
2025/5/13,松島,0,17.2,1.5,南西,0.0
2025/5/13,水俣,0,17.5,1.3,東北東,0.0
2025/5/13,牛深,8,18.7,2.1,北東,0
2025/5/14,八代,0,20.0,1.3,西南西,0.0
2025/5/14,本渡,0,19.4,1.7,西南西,0.0
2025/5/14,松島,0,18.7,1.5,南西,0.0
2025/5/14,水俣,0,19.3,1.6,東,0.0
2025/5/14,牛深,8,20.3,1.9,東北東,0
2025/5/15,八代,0,21.4,0.9,南西,0.0
2025/5/15,本渡,0,20.5,1.7,西南西,0.0
2025/5/15,松島,0,20.4,1.3,南西,0.0
2025/5/15,水俣,0,21.3,1.3,南,0.0
2025/5/15,牛深,8,21.8,2.0,東,0
2025/5/16,八代,0,22.8,2.3,南東,4.0
2025/5/16,本渡,0,21.4,3.0,南南東,10.5
2025/5/16,松島,0,21.5,2.1,南南西,8.5
2025/5/16,水俣,0,22.2,2.6,南東,9.5
2025/5/16,牛深,8,22.5,2.9,東,13.5
2025/5/17,八代,0,22.4,2.5,南西,18.5
2025/5/17,本渡,0,22.3,3.4,南西,20.0
2025/5/17,松島,0,22.0,2.9,南南西,17.5
2025/5/17,水俣,0,22.2,1.5,西南西,32.5
2025/5/17,牛深,8,21.7,3.3,西南西,8.5
2025/5/18,八代,0,20.1,1.2,西,0.0
2025/5/18,本渡,0,19.5,1.0,西南西,0.0
2025/5/18,松島,0,19.4,1.2,西北西,0.0
2025/5/18,水俣,0,20.2,1.0,南,0.0
2025/5/18,牛深,8,19.9,1.7,西,0.0
2025/5/19,八代,0,21.1,1.0,南西,0.5
2025/5/19,本渡,0,20.8,1.8,南南東,0.5
2025/5/19,松島,0,20.7,1.5,南,0.0
2025/5/19,水俣,0,21.1,1.0,東,0.0
2025/5/19,牛深,8,21.2,1.6,東,0.0
2025/5/2,八代,0,17.0,1.8,南,2.0
2025/5/2,本渡,0,16.1,2.1,西,1.5
2025/5/2,松島,0,16.4,1.8,南西,2.0
2025/5/2,水俣,0,16.5,1.7,西,2.5
2025/5/2,牛深,8,16.6,3.3,西北西,2.5
2025/5/20,八代,0,23.5,1.3,南西,0.0
2025/5/20,本渡,0,23.2,2.0,南,0.0
2025/5/20,松島,0,23.7,1.8,南南東,0.0
2025/5/20,水俣,0,23.5,1.1,南南西,0.5
2025/5/20,牛深,8,22.7,1.8,南,0.5
2025/5/21,八代,0,22.3,1.2,北東,108.0
2025/5/21,本渡,0,21.8,2.1,南東,149.5
2025/5/21,松島,0,22.1,1.9,南,126.5
2025/5/21,水俣,0,22.4,1.1,南南東,131.5
2025/5/21,牛深,8,22.0,2.5,南,137.0
2025/5/22,八代,0,21.5,1.7,北,6.5
2025/5/22,本渡,0,22.3,1.8,西,3.5
2025/5/22,松島,0,21.6,3.1,北,1.5
2025/5/22,水俣,0,21.8,2.3,北東,3.5
2025/5/22,牛深,8,22.7,3.0,西北西,1.5
2025/5/23,八代,0,22.1,1.2,北東,0.0
2025/5/23,本渡,0,21.1,2.0,北東,0.5
2025/5/23,松島,0,21.4,1.8,北北東,0.0
2025/5/23,水俣,0,21.8,1.8,北,0.0
2025/5/23,牛深,8,22.2,2.8,東,0.5
2025/5/24,八代,0,20.9,1.3,北東,19.0
2025/5/24,本渡,0,20.5,3.0,南南東,21.0
2025/5/24,松島,0,20.7,1.5,南南西,20.5
2025/5/24,水俣,0,21.4,2.4,南東,40.5
2025/5/24,牛深,8,20.8,4.3,西北西,36.5
2025/5/25,八代,0,17.8,2.0,北東,2.0
2025/5/25,本渡,0,17.6,1.6,西南西,0.0
2025/5/25,松島,0,18.3,2.9,北,0.0
2025/5/25,水俣,0,18.3,2.8,北北東,0.0
2025/5/25,牛深,8,18.9,2.4,西北西,0
2025/5/26,八代,0,17.5,0.8,東南東,0.0
2025/5/26,本渡,0,17.2,1.7,北東,0.0
2025/5/26,松島,0,17.6,1.7,北北東,0.0
2025/5/26,水俣,0,17.2,1.3,北,0.0
2025/5/26,牛深,8,18.5,1.7,東,0
2025/5/27,八代,0,19.9,1.2,西北西,0.0
2025/5/27,本渡,0,19.0,1.6,西,0.0
2025/5/27,松島,0,18.7,1.6,南西,0.0
2025/5/27,水俣,0,19.8,1.6,北,0.0
2025/5/27,牛深,8,20.5,2.5,東北東,0
2025/5/28,八代,0,20.8,0.9,西南西,0.0
2025/5/28,本渡,0,20.0,1.3,西,0.0
2025/5/28,松島,0,19.8,1.4,南西,0.0
2025/5/28,水俣,0,20.6,1.1,西北西,0.0
2025/5/28,牛深,8,21.0,2.1,東,0
2025/5/29,八代,0,20.0,0.8,南西,8.5
2025/5/29,本渡,0,19.4,1.4,西南西,0.0
2025/5/29,松島,0,19.5,1.1,南,4.0
2025/5/29,水俣,0,19.1,1.2,東南東,21.0
2025/5/29,牛深,8,20.4,2.3,東北東,0.0
2025/5/3,八代,0,18.3,1.9,南南西,0.0
2025/5/3,本渡,0,17.9,3.0,南南西,0.0
2025/5/3,松島,0,18.2,2.8,南南西,0.0
2025/5/3,水俣,0,18.0,1.8,東,0.0
2025/5/3,牛深,8,18.1,2.5,南,0.0
2025/5/30,八代,0,18.7,1.7,北北東,23.5
2025/5/30,本渡,0,19.5,1.6,西,0.5
2025/5/30,松島,0,19.6,2.5,北北東,4.0
2025/5/30,水俣,0,19.4,2.2,北北東,5.0
2025/5/30,牛深,8,20.4,2.8,東,1.5
2025/5/31,八代,0,19.6,1.7,東北東,0.0
2025/5/31,本渡,0,20.1,1.6,西南西,0.0
2025/5/31,松島,0,20.8,3.0,北,0.0
2025/5/31,水俣,0,19.6,2.2,北北東,0.0
2025/5/31,牛深,8,20.3,2.6,西北西,0
2025/5/4,八代,0,17.8,2.4,北東,0.0
2025/5/4,本渡,0,16.7,2.2,西,0.0
2025/5/4,松島,0,16.8,2.7,北,0.0
2025/5/4,水俣,0,17.2,2.8,北,0.0
2025/5/4,牛深,8,18.0,3.7,北西,0.0
2025/5/5,八代,0,16.8,1.2,南西,4.0
2025/5/5,本渡,0,16.5,1.8,南東,7.5
2025/5/5,松島,0,16.2,1.7,南南西,4.0
2025/5/5,水俣,0,16.9,1.7,東,4.5
2025/5/5,牛深,8,18.1,3.2,東北東,4.5
2025/5/6,八代,0,16.8,1.3,南西,23.0
2025/5/6,本渡,0,16.3,1.5,西,37.0
2025/5/6,松島,0,16.9,1.5,北,38.5
2025/5/6,水俣,0,17.4,1.8,西北西,13.5
2025/5/6,牛深,8,17.3,3.1,西北西,17.0
2025/5/7,八代,0,17.5,1.8,北西,0.5
2025/5/7,本渡,0,16.8,1.9,西,0.0
2025/5/7,松島,0,16.9,2.2,北北東,0.0
2025/5/7,水俣,0,17.4,2.2,北,0.0
2025/5/7,牛深,8,17.7,3.1,西北西,0
2025/5/8,八代,0,18.7,1.2,西北西,0.0
2025/5/8,本渡,0,18.1,1.8,西,0.0
2025/5/8,松島,0,17.6,1.8,南南西,0.0
2025/5/8,水俣,0,18.5,1.5,南,0.0
2025/5/8,牛深,8,19.5,2.6,北東,0
2025/5/9,八代,0,19.5,2.7,東北東,65.0
2025/5/9,本渡,0,18.7,4.4,南南東,88.0
2025/5/9,松島,0,18.7,3.1,南南西,87.0
2025/5/9,水俣,0,19.4,3.0,南東,82.0
2025/5/9,牛深,8,19.9,5.7,東,69.5
2025/6/1,八代,0,20.7,1.2,西南西,0.0
2025/6/1,本渡,0,20.2,1.7,西,0.0
2025/6/1,松島,0,19.6,1.6,南西,0.0
2025/6/1,水俣,0,19.9,1.6,東南東,0.0
2025/6/1,牛深,8,20.9,2.2,西北西,0
2025/6/10,八代,0,24.4,2.2,南,62.0
2025/6/10,本渡,0,24.2,2.6,南,59.5
2025/6/10,松島,0,24.0,2.8,南南西,62.0
2025/6/10,水俣,0,24.6,1.1,南,60.0
2025/6/10,牛深,8,23.6,2.5,南南西,70.5
2025/6/11,八代,0,22.8,0.9,西,56.0
2025/6/11,本渡,0,21.9,0.9,西北西,10.5
2025/6/11,松島,0,22.0,1.2,西南西,16.5
2025/6/11,水俣,0,23.2,1.0,北,53.0
2025/6/11,牛深,8,22.5,1.8,南東,49.5
2025/6/12,八代,0,22.7,1.0,北東,5.5
2025/6/12,本渡,0,21.3,1.0,西,5.0
2025/6/12,松島,0,22.0,0.9,南南西,6.5
2025/6/12,水俣,0,23.0,1.1,北,7.5
2025/6/12,牛深,8,22.8,2.1,東北東,13.5
2025/6/13,八代,0,26.4,1.1,西南西,0.0
2025/6/13,本渡,0,25.2,1.4,南東,0.5
2025/6/13,松島,0,25.5,1.2,南南西,0.0
2025/6/13,水俣,0,26.3,1.0,北西,0.0
2025/6/13,牛深,8,26.1,1.6,東,0.0
2025/6/14,八代,0,26.1,3.2,南,30.0
2025/6/14,本渡,0,25.5,4.6,南,23.0
2025/6/14,松島,0,25.9,3.9,南南西,76.5
2025/6/14,水俣,0,25.9,1.8,南東,29.0
2025/6/14,牛深,8,25.2,4.0,南,42.5
2025/6/15,八代,0,25.7,2.4,南南西,3.5
2025/6/15,本渡,0,24.9,2.9,南西,3.5
2025/6/15,松島,0,25.0,2.7,南,3.0
2025/6/15,水俣,0,25.0,1.1,南西,18.0
2025/6/15,牛深,8,24.5,2.4,西南西,13.0
2025/6/16,八代,0,27.3,3.6,南南西,6.0
2025/6/16,本渡,0,26.8,4.2,南西,0.5
2025/6/16,松島,0,26.4,4.1,南南西,1.0
2025/6/16,水俣,0,26.5,1.4,南,3.5
2025/6/16,牛深,8,25.7,3.5,南西,1.0
2025/6/17,八代,0,26.6,1.7,西南西,0.5
2025/6/17,本渡,0,26.5,2.5,南南東,0.0
2025/6/17,松島,0,26.5,2.4,南,0.5
2025/6/17,水俣,0,26.4,1.3,西,0.5
2025/6/17,牛深,8,26.3,1.9,南,0.5
2025/6/18,八代,0,26.8,1.2,南西,0.0
2025/6/18,本渡,0,26.6,2.0,南南東,0.0
2025/6/18,松島,0,26.0,1.9,南南西,0.0
2025/6/18,水俣,0,26.7,1.2,西,0.0
2025/6/18,牛深,8,26.7,1.6,南南西,0.0
2025/6/19,八代,0,27.1,1.1,西南西,0.0
2025/6/19,本渡,0,26.2,1.3,北東,0.0
2025/6/19,松島,0,25.8,1.4,南西,0.0
2025/6/19,水俣,0,26.7,1.3,南,0.0
2025/6/19,牛深,8,26.5,2.1,西,0
2025/6/2,八代,0,18.8,0.8,北東,15.5
2025/6/2,本渡,0,17.8,2.5,南南東,22.0
2025/6/2,松島,0,18.4,1.4,南西,12.5
2025/6/2,水俣,0,18.5,1.7,南東,21.0
2025/6/2,牛深,8,18.8,5.0,東北東,29.0
2025/6/20,八代,0,27.3,1.4,西南西,0.0
2025/6/20,本渡,0,26.4,2.3,南南東,0.0
2025/6/20,松島,0,26.7,1.8,南西,0.0
2025/6/20,水俣,0,27.0,1.3,西南西,0.0
2025/6/20,牛深,8,27.0,1.7,東南東,0
2025/6/21,八代,0,28.0,1.9,西南西,0.0
2025/6/21,本渡,0,28.0,3.1,南,0.0
2025/6/21,松島,0,27.9,2.9,南南西,0.0
2025/6/21,水俣,0,28.0,1.7,南,0.0
2025/6/21,牛深,8,28.0,2.6,南,0.0
2025/6/22,八代,0,27.9,2.0,南西,5.5
2025/6/22,本渡,0,27.2,2.8,西南西,1.0
2025/6/22,松島,0,27.4,2.8,南,1.0
2025/6/22,水俣,0,27.4,1.3,南,2.0
2025/6/22,牛深,8,27.3,2.7,南西,0.0
2025/6/23,八代,0,25.0,1.0,南南西,53.0
2025/6/23,本渡,0,24.5,1.5,南,44.0
2025/6/23,松島,0,24.7,1.3,南,54.0
2025/6/23,水俣,0,25.5,0.9,南,27.5
2025/6/23,牛深,8,25.3,1.7,南,22.0
2025/6/24,八代,0,25.6,0.9,西南西,19.5
2025/6/24,本渡,0,24.7,2.1,南南東,72.0
2025/6/24,松島,0,25.2,1.2,南南西,47.5
2025/6/24,水俣,0,25.5,0.9,南南東,53.5
2025/6/24,牛深,8,25.4,2.1,南,18.5
2025/6/25,八代,0,27.4,1.6,西南西,1.5
2025/6/25,本渡,0,27.2,2.7,南,2.5
2025/6/25,松島,0,26.9,2.4,南南西,2.0
2025/6/25,水俣,0,27.0,1.1,南,11.5
2025/6/25,牛深,8,26.7,2.1,南,8.5
2025/6/26,八代,0,26.5,1.3,西南西,0.5
2025/6/26,本渡,0,25.2,1.2,西南西,1.5
2025/6/26,松島,0,24.8,1.2,西南西,1.0
2025/6/26,水俣,0,26.5,1.0,南,0.5
2025/6/26,牛深,8,26.0,1.4,西南西,0.0
2025/6/27,八代,0,28.0,1.2,西南西,0.0
2025/6/27,本渡,0,27.1,1.3,西,0.0
2025/6/27,松島,0,26.6,1.1,南西,0.0
2025/6/27,水俣,0,27.6,1.2,西南西,0.0
2025/6/27,牛深,8,27.1,1.7,西,0.0
2025/6/28,八代,0,28.1,1.3,西,0.0
2025/6/28,本渡,0,27.4,1.1,西,0.0
2025/6/28,松島,0,26.9,1.6,南西,0.0
2025/6/28,水俣,0,27.3,1.1,南南東,0.0
2025/6/28,牛深,8,27.3,2.4,南東,0
2025/6/29,八代,0,28.7,1.2,西南西,0.0
2025/6/29,本渡,0,27.7,1.5,西,0.0
2025/6/29,松島,0,27.3,1.3,南西,0.0
2025/6/29,水俣,0,27.9,1.2,北北西,0.0
2025/6/29,牛深,8,27.6,2.1,西,0
2025/6/3,八代,0,19.7,1.0,南東,11.5
2025/6/3,本渡,0,20.2,2.2,西,4.5
2025/6/3,松島,0,20.4,1.3,西南西,6.0
2025/6/3,水俣,0,20.4,1.9,南西,6.0
2025/6/3,牛深,8,20.3,3.7,西北西,5.5
2025/6/30,八代,0,29.2,1.2,西南西,0.0
2025/6/30,本渡,0,27.9,1.5,西,0.0
2025/6/30,松島,0,27.7,1.3,南南西,0.0
2025/6/30,水俣,0,28.3,1.2,南,0.0
2025/6/30,牛深,8,28.0,1.7,南東,0
2025/6/4,八代,0,21.9,1.5,西南西,0.5
2025/6/4,本渡,0,21.6,1.6,西南西,0.0
2025/6/4,松島,0,21.0,1.7,南西,0.0
2025/6/4,水俣,0,20.9,1.2,西,0.0
2025/6/4,牛深,8,21.7,2.3,西,0
2025/6/5,八代,0,21.6,1.2,西,0.0
2025/6/5,本渡,0,20.8,1.7,西,0.0
2025/6/5,松島,0,20.3,1.6,南西,0.0
2025/6/5,水俣,0,21.1,1.5,南,0.0
2025/6/5,牛深,8,21.3,2.2,西,0
2025/6/6,八代,0,22.3,1.0,西南西,0.0
2025/6/6,本渡,0,21.3,1.4,西,0.0
2025/6/6,松島,0,20.6,1.4,南西,0.0
2025/6/6,水俣,0,21.1,1.1,南,0.0
2025/6/6,牛深,8,21.6,1.4,西,0
2025/6/7,八代,0,23.5,1.0,西,0.0
2025/6/7,本渡,0,22.2,1.3,西南西,0.0
2025/6/7,松島,0,22.4,1.4,南西,0.0
2025/6/7,水俣,0,23.1,1.2,南,0.0
2025/6/7,牛深,8,23.2,1.5,東,0.5
2025/6/8,八代,0,21.4,1.1,南東,8.5
2025/6/8,本渡,0,20.6,1.5,南南東,7.0
2025/6/8,松島,0,21.1,1.2,西南西,9.0
2025/6/8,水俣,0,20.7,1.3,東南東,24.5
2025/6/8,牛深,8,20.9,3.4,東北東,23.5
2025/6/9,八代,0,21.1,1.1,北東,57.5
2025/6/9,本渡,0,20.4,1.6,北東,74.5
2025/6/9,松島,0,21.0,1.4,北北東,69.5
2025/6/9,水俣,0,21.6,1.1,南南東,57.5
2025/6/9,牛深,8,21.6,3.8,東北東,45.5
2025/7/1,八代,0,29.5,1.1,西北西,0.0
2025/7/1,本渡,0,28.4,1.3,西,0.0
2025/7/1,松島,0,28.1,1.4,南西,0.0
2025/7/1,水俣,0,28.5,1.2,南,0.0
2025/7/1,牛深,8,28.5,1.9,西北西,0.0
2025/7/10,八代,0,27.3,1.0,東,5.5
2025/7/10,本渡,0,27.8,1.8,北東,0.0
2025/7/10,松島,0,27.7,1.3,南西,3.5
2025/7/10,水俣,0,26.7,1.4,南東,5.5
2025/7/10,牛深,8,28.5,3.3,東北東,0.0
2025/7/11,八代,0,26.7,0.8,東南東,3.0
2025/7/11,本渡,0,26.8,1.5,西南西,2.5
2025/7/11,松島,0,26.7,1.2,南南西,1.0
2025/7/11,水俣,0,26.3,1.2,南東,3.0
2025/7/11,牛深,8,27.7,3.0,東,13.0
2025/7/12,八代,0,27.2,1.1,東北東,13.5
2025/7/12,本渡,0,27.3,1.5,北東,1.5
2025/7/12,松島,0,27.0,1.3,南南西,5.5
2025/7/12,水俣,0,27.4,1.6,北,4.5
2025/7/12,牛深,8,27.8,2.4,東北東,18.5
2025/7/13,八代,0,27.2,0.9,南東,3.5
2025/7/13,本渡,0,27.6,2.5,南南東,0.0
2025/7/13,松島,0,27.3,1.7,南南西,2.0
2025/7/13,水俣,0,27.7,1.0,東南東,0.0
2025/7/13,牛深,8,28.2,3.3,南南東,0.0
2025/7/14,八代,0,25.8,1.6,南,8.0
2025/7/14,本渡,0,25.5,2.1,西,20.0
2025/7/14,松島,0,25.8,1.7,南南西,4.5
2025/7/14,水俣,0,25.8,2.2,西,5.0
2025/7/14,牛深,8,26.3,3.4,西北西,28.0
2025/7/15,八代,0,26.6,2.4,西南西,12.0
2025/7/15,本渡,0,26.3,2.5,西南西,2.5
2025/7/15,松島,0,26.1,3.0,南,5.5
2025/7/15,水俣,0,26.1,1.6,西,9.5
2025/7/15,牛深,8,27.6,2.9,南西,6.0
2025/7/16,八代,0,26.4,1.1,西,1.5
2025/7/16,本渡,0,26.9,2.3,南南東,0.5
2025/7/16,松島,0,26.7,1.8,南南西,0.0
2025/7/16,水俣,0,26.7,1.4,南東,0.0
2025/7/16,牛深,8,28.0,2.2,南南東,0.0
2025/7/17,八代,0,28.6,1.5,南南西,0.0
2025/7/17,本渡,0,28.7,3.2,南南東,0.0
2025/7/17,松島,0,28.4,2.0,南西,0.0
2025/7/17,水俣,0,27.5,1.5,南東,5.0
2025/7/17,牛深,8,29.0,2.6,南東,11.5
2025/7/18,八代,0,25.5,1.2,東,22.5
2025/7/18,本渡,0,25.5,3.5,南南東,7.5
2025/7/18,松島,0,25.9,2.1,南南西,5.0
2025/7/18,水俣,0,25.5,1.6,東南東,9.0
2025/7/18,牛深,8,26.8,3.6,南東,7.0
2025/7/19,八代,0,28.6,1.4,東,0.0
2025/7/19,本渡,0,28.0,2.4,南南東,0.0
2025/7/19,松島,0,28.0,1.8,南南西,0.0
2025/7/19,水俣,0,28.2,1.7,南南東,0.0
2025/7/19,牛深,8,29.0,3.1,東北東,0.0
2025/7/2,八代,0,29.8,1.2,西,0.0
2025/7/2,本渡,0,29.1,1.3,西,0.0
2025/7/2,松島,0,28.5,1.4,南西,0.0
2025/7/2,水俣,0,29.0,1.1,南,0.0
2025/7/2,牛深,8,28.7,2.0,西北西,0
2025/7/20,八代,0,28.7,1.2,南東,0.0
2025/7/20,本渡,0,27.8,2.5,南南東,0.0
2025/7/20,松島,0,28.5,2.0,南西,0.0
2025/7/20,水俣,0,28.3,1.6,南東,0.0
2025/7/20,牛深,8,29.1,3.1,東北東,0.0
2025/7/21,八代,0,29.3,1.1,西,0.0
2025/7/21,本渡,0,29.2,2.0,西南西,0.0
2025/7/21,松島,0,28.8,1.6,南西,0.0
2025/7/21,水俣,0,28.9,1.6,東南東,0.0
2025/7/21,牛深,8,29.6,2.7,東北東,0.0
2025/7/22,八代,0,29.8,1.4,西,0.0
2025/7/22,本渡,0,28.9,1.8,北東,0.0
2025/7/22,松島,0,28.6,1.5,南西,0.0
2025/7/22,水俣,0,28.7,2.1,北,0.0
2025/7/22,牛深,8,29.9,2.7,東北東,0
2025/7/23,八代,0,29.8,1.6,南西,0.0
2025/7/23,本渡,0,29.2,1.5,北東,0.0
2025/7/23,松島,0,28.7,1.6,南西,0.0
2025/7/23,水俣,0,28.9,1.8,北,0.0
2025/7/23,牛深,8,29.7,2.5,東,0
2025/7/24,八代,0,29.8,1.4,東,0.0
2025/7/24,本渡,0,29.3,2.6,北東,0.0
2025/7/24,松島,0,29.4,1.7,南西,0.0
2025/7/24,水俣,0,29.6,1.7,南東,0.0
2025/7/24,牛深,8,30.6,3.7,東,0
2025/7/25,八代,0,30.3,1.6,南東,0.0
2025/7/25,本渡,0,29.6,3.0,南南東,0.0
2025/7/25,松島,0,29.6,1.8,南西,0.0
2025/7/25,水俣,0,29.4,1.8,東,0.0
2025/7/25,牛深,8,30.0,6.6,東,0.0
2025/7/26,八代,0,29.9,1.3,東北東,0.0
2025/7/26,本渡,0,29.6,2.9,北東,0.0
2025/7/26,松島,0,29.4,2.2,北北東,0.0
2025/7/26,水俣,0,29.5,1.7,南南東,0.0
2025/7/26,牛深,8,30.3,6.7,東,0.0
2025/7/27,八代,0,29.9,1.5,東南東,0.0
2025/7/27,本渡,0,30.0,3.8,南東,0.0
2025/7/27,松島,0,29.2,1.8,南西,0.0
2025/7/27,水俣,0,29.7,1.9,南南東,0.0
2025/7/27,牛深,8,29.7,7.6,東,0.5
2025/7/28,八代,0,29.6,1.6,南南西,0.0
2025/7/28,本渡,0,29.4,2.6,北東,0.0
2025/7/28,松島,0,28.8,1.8,南南西,0.0
2025/7/28,水俣,0,29.2,2.0,東南東,0.0
2025/7/28,牛深,8,30.9,3.8,東北東,0
2025/7/29,八代,0,29.4,1.1,西南西,0.0
2025/7/29,本渡,0,29.1,1.9,西,0.0
2025/7/29,松島,0,28.4,1.6,南西,0.0
2025/7/29,水俣,0,29.1,1.8,南東,0.0
2025/7/29,牛深,8,30.5,3.5,東,0
2025/7/3,八代,0,30.0,1.3,西,0.0
2025/7/3,本渡,0,29.0,1.5,西,0.0
2025/7/3,松島,0,28.9,1.3,南西,0.0
2025/7/3,水俣,0,29.2,1.2,南,0.0
2025/7/3,牛深,8,28.8,2.2,西北西,0
2025/7/30,八代,0,29.4,1.4,西,0.0
2025/7/30,本渡,0,28.8,1.8,西,0.0
2025/7/30,松島,0,28.0,1.6,南西,0.0
2025/7/30,水俣,0,29.2,2.0,南南東,0.0
2025/7/30,牛深,8,29.9,3.2,東北東,0
2025/7/31,八代,0,29.8,1.4,西,0.0
2025/7/31,本渡,0,29.1,1.7,北東,0.0
2025/7/31,松島,0,28.4,1.7,南西,0.0
2025/7/31,水俣,0,29.0,1.9,東南東,0.0
2025/7/31,牛深,8,30.3,3.0,東,0
2025/7/4,八代,0,29.7,1.3,西,0.0
2025/7/4,本渡,0,28.3,1.5,西,0.0
2025/7/4,松島,0,28.4,1.3,南南西,0.0
2025/7/4,水俣,0,28.8,1.3,南,0.0
2025/7/4,牛深,8,28.8,1.8,西北西,0
2025/7/5,八代,0,29.3,1.4,西南西,0.0
2025/7/5,本渡,0,28.1,1.3,西,0.0
2025/7/5,松島,0,27.7,1.3,南西,0.0
2025/7/5,水俣,0,28.3,1.2,南,0.0
2025/7/5,牛深,8,28.2,1.6,西北西,0
2025/7/6,八代,0,29.5,1.3,西北西,0.0
2025/7/6,本渡,0,28.5,1.5,西,0.0
2025/7/6,松島,0,28.4,1.3,南西,0.0
2025/7/6,水俣,0,28.3,1.5,東,0.0
2025/7/6,牛深,8,28.5,2.3,西北西,0
2025/7/7,八代,0,29.8,1.5,西北西,0.0
2025/7/7,本渡,0,28.5,1.5,西,0.0
2025/7/7,松島,0,28.5,1.5,南西,0.0
2025/7/7,水俣,0,28.7,1.4,南南東,0.0
2025/7/7,牛深,8,28.5,2.3,西北西,0
2025/7/8,八代,0,28.8,1.3,西,19.5
2025/7/8,本渡,0,28.6,1.6,北東,3.5
2025/7/8,松島,0,28.5,1.5,南西,12.0
2025/7/8,水俣,0,28.3,1.2,北,6.0
2025/7/8,牛深,8,29.4,2.3,東南東,0.0
2025/7/9,八代,0,28.3,1.1,東,1.5
2025/7/9,本渡,0,28.2,1.5,西,0.5
2025/7/9,松島,0,28.5,1.4,南南西,0.0
2025/7/9,水俣,0,27.8,1.7,北,5.5
2025/7/9,牛深,8,28.7,2.4,東北東,13.5
2025/8/1,八代,0,29.4,1.2,西南西,0.0
2025/8/1,本渡,0,29.3,1.7,西,0.0
2025/8/1,松島,0,28.6,1.5,南西,0.0
2025/8/1,水俣,0,29.3,1.6,西北西,0.0
2025/8/1,牛深,8,29.7,3.1,西北西,0
2025/8/10,八代,0,28.6,4.3,南南西,13.0
2025/8/10,本渡,0,28.2,4.2,南南西,13.0
2025/8/10,松島,0,28.0,4.8,南南西,15.5
2025/8/10,水俣,0,28.6,1.7,南,5.5
2025/8/10,牛深,8,29.3,5.7,南西,0.5
